mixture,T_K,Tc_K,Pc_bar,kij,phi_ij,mode,point_type,P_bar,P_bub_bar,P_dew_bar,gamma_Parachor_mN_m,gamma_WSD_mN_m,mixcorr_WSD,M_liq_g_per_mol,M_vap_g_per_mol,rho_liq_kg_per_m3,rho_vap_kg_per_m3,z_CO2,z_Methane,x_CO2,x_Methane,y_CO2,y_Methane
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.78823,29.398895,17.798802,7.34868745,7.57440609,0.95259504,42.68372346,34.0502597,996.178031,60.934557,0.95,0.05,0.952595,0.047405,0.643894,0.356106
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.177711,29.398895,17.798802,7.45347525,7.66887232,0.95516947,42.75572269,34.35200285,999.355932,59.994334,0.95,0.05,0.955169,0.044831,0.654683,0.345317
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,bubble,27.567192,29.398895,17.798802,7.55844094,7.76340439,0.95772427,42.82717294,34.66724845,1002.510851,59.062577,0.95,0.05,0.957724,0.042276,0.665955,0.334045
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,bubble,26.956673,29.398895,17.798802,7.66358224,7.85800086,0.96025975,42.89808273,34.99686156,1005.643146,58.139053,0.95,0.05,0.96026,0.03974,0.677741,0.322259
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,bubble,26.346154,29.398895,17.798802,7.76889714,7.95266027,0.96277619,42.96846021,35.341785,1008.753158,57.223523,0.95,0.05,0.962776,0.037224,0.690074,0.309926
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,bubble,25.735636,29.398895,17.798802,7.87438389,8.0473812,0.96527388,43.03831318,35.70304853,1011.841212,56.315749,0.95,0.05,0.965274,0.034726,0.702991,0.297009
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,bubble,25.125117,29.398895,17.798802,7.98004102,8.14216217,0.96775308,43.10764901,36.08177951,1014.907613,55.415484,0.95,0.05,0.967753,0.032247,0.716533,0.283467
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,bubble,24.514598,29.398895,17.798802,8.08586737,8.23700165,0.97021403,43.17647468,36.47921526,1017.952648,54.522478,0.95,0.05,0.970214,0.029786,0.730744,0.269256
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,bubble,23.904079,29.398895,17.798802,8.19186212,8.33189796,0.97265698,43.24479666,36.89671752,1020.976581,53.636473,0.95,0.05,0.972657,0.027343,0.745673,0.254327
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.29356,29.398895,17.798802,8.29802498,8.42684932,0.97508213,43.31262093,37.33578946,1023.979658,52.757202,0.95,0.05,0.975082,0.024918,0.761372,0.238628
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.683042,29.398895,17.798802,8.40435548,8.52185332,0.97748968,43.37995287,37.79809586,1026.962081,51.88439,0.95,0.05,0.97749,0.02251,0.777903,0.222097
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.072523,29.398895,17.798802,8.51085417,8.6169074,0.97987979,43.44679722,38.28548718,1029.924036,51.017747,0.95,0.05,0.97988,0.02012,0.79533,0.20467
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,dew,21.462004,29.398895,17.798802,8.61752183,8.71200829,0.98225261,43.5131579,38.80002861,1032.865668,50.156975,0.95,0.05,0.982253,0.017747,0.813728,0.186272
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,dew,20.851485,29.398895,17.798802,8.72435972,8.80715181,0.98460824,43.579038,39.34403532,1035.78708,49.301759,0.95,0.05,0.984608,0.015392,0.83318,0.16682
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,dew,20.240966,29.398895,17.798802,8.83136962,8.90233256,0.98694676,43.64443949,39.92011578,1038.688324,48.451774,0.95,0.05,0.986947,0.013053,0.853778,0.146222
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,dew,19.630448,29.398895,17.798802,8.93855382,8.99754351,0.98926819,43.70936311,40.53122546,1041.56939,47.606682,0.95,0.05,0.989268,0.010732,0.87563,0.12437
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,dew,19.019929,29.398895,17.798802,9.04591516,9.09277537,0.99157251,43.77380807,41.18073419,1044.430196,46.766135,0.95,0.05,0.991573,0.008427,0.898854,0.101146
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,dew,18.40941,29.398895,17.798802,9.15345665,9.18801565,0.99385962,43.83777175,41.87251157,1047.270564,45.929782,0.95,0.05,0.99386,0.00614,0.923589,0.076411
CO2;Methane,248.0,300.705989,77.909632,0.0,1.0,envelope,dew,17.798891,29.398895,17.798802,9.2611826,9.28324814,0.99612934,43.90124923,42.6110367,1050.090231,45.09728,0.95,0.05,0.996129,0.003871,0.949996,0.050004
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.954975,29.955125,18.383195,7.05984341,7.30138539,0.95000066,42.61116651,33.98773006,988.481358,63.554567,0.95,0.05,0.950001,0.049999,0.641658,0.358342
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.345939,29.955125,18.383195,7.16272106,7.3938522,0.95258485,42.68343849,34.27299917,991.675376,62.598389,0.95,0.05,0.952585,0.047415,0.651858,0.348142
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.736903,29.955125,18.383195,7.26579207,7.48639622,0.95514945,42.75516284,34.57053741,994.846421,61.650951,0.95,0.05,0.955149,0.044851,0.662497,0.337503
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.127866,29.955125,18.383195,7.36905283,7.57901523,0.95769477,42.82634803,34.88109434,997.994804,60.712005,0.95,0.05,0.957695,0.042305,0.673601,0.326399
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,bubble,27.51883,29.955125,18.383195,7.47250094,7.67170763,0.96022111,42.89700222,35.20548385,1001.120867,59.781314,0.95,0.05,0.960221,0.039779,0.6852,0.3148
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,bubble,26.909794,29.955125,18.383195,7.57613427,7.76447186,0.96272874,42.9671332,35.54459143,1004.22494,58.858638,0.95,0.05,0.962729,0.037271,0.697326,0.302674
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,bubble,26.300758,29.955125,18.383195,7.67995093,7.85730633,0.96521793,43.03674842,35.89938245,1007.307334,57.943735,0.95,0.05,0.965218,0.034782,0.710012,0.289988
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,bubble,25.691721,29.955125,18.383195,7.78394932,7.95020943,0.96768893,43.10585491,36.27091177,1010.368343,57.03636,0.95,0.05,0.967689,0.032311,0.723296,0.276704
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,bubble,25.082685,29.955125,18.383195,7.88812811,8.04317944,0.97014197,43.17445933,36.66033485,1013.40824,56.136261,0.95,0.05,0.970142,0.029858,0.73722,0.26278
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,bubble,24.473649,29.955125,18.383195,7.99248641,8.13621456,0.97257728,43.24256782,37.06892079,1016.427282,55.243179,0.95,0.05,0.972577,0.027423,0.75183,0.24817
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.864613,29.955125,18.383195,8.09702338,8.22931262,0.97499507,43.31018606,37.49806746,1019.425691,54.356848,0.95,0.05,0.974995,0.025005,0.767175,0.232825
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.255576,29.955125,18.383195,8.20173882,8.32247127,0.9773955,43.37731914,37.94931962,1022.403672,53.476994,0.95,0.05,0.977396,0.022604,0.78331,0.21669
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.64654,29.955125,18.383195,8.30663282,8.41568764,0.97977875,43.44397151,38.4243903,1025.361397,52.603331,0.95,0.05,0.979779,0.020221,0.800297,0.199703
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.037504,29.955125,18.383195,8.4117059,8.50895826,0.98214494,43.51014687,38.92518658,1028.299,51.735563,0.95,0.05,0.982145,0.017855,0.818203,0.181797
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,dew,21.428468,29.955125,18.383195,8.51695901,8.60227878,0.98449418,43.57584805,39.45384075,1031.216577,50.873382,0.95,0.05,0.984494,0.015506,0.837106,0.162894
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,dew,20.819432,29.955125,18.383195,8.62239354,8.69564368,0.98682653,43.6410769,40.01274849,1034.114172,50.01647,0.95,0.05,0.986827,0.013173,0.857091,0.142909
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,dew,20.210395,29.955125,18.383195,8.72801136,8.78904588,0.98914201,43.70583403,40.60461587,1036.991776,49.164498,0.95,0.05,0.989142,0.010858,0.878254,0.121746
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,dew,19.601359,29.955125,18.383195,8.8338148,8.88247615,0.99144059,43.77011863,41.23251803,1039.849305,48.31713,0.95,0.05,0.991441,0.008559,0.900705,0.099295
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,dew,18.992323,29.955125,18.383195,8.93980658,8.97592243,0.99372219,43.83392818,41.89997324,1042.686595,47.474028,0.95,0.05,0.993722,0.006278,0.924571,0.075429
CO2;Methane,249.0,300.705989,77.909632,0.0,1.0,envelope,dew,18.383287,29.955125,18.383195,9.04598971,9.06936882,0.99598663,43.89725803,42.61103717,1045.503379,46.634861,0.95,0.05,0.995987,0.004013,0.949996,0.050004
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,bubble,30.524202,30.524354,18.981723,6.8765099,7.1236238,0.95000067,42.61116666,34.21085358,983.940006,65.276665,0.95,0.05,0.950001,0.049999,0.649636,0.350364
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.916708,30.524354,18.981723,6.97766306,7.21417114,0.95257448,42.68314866,34.4922174,987.12693,64.312913,0.95,0.05,0.952574,0.047426,0.659696,0.340304
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.309214,30.524354,18.981723,7.07902108,7.30480415,0.95512907,42.75459294,34.78541883,990.291196,63.357936,0.95,0.05,0.955129,0.044871,0.67018,0.32982
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.70172,30.524354,18.981723,7.18058028,7.39552055,0.95766472,42.82550762,35.09116374,993.433101,62.411479,0.95,0.05,0.957665,0.042335,0.681113,0.318887
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.094226,30.524354,18.981723,7.28233816,7.48631862,0.96018172,42.89590052,35.41021728,996.552977,61.473306,0.95,0.05,0.960182,0.039818,0.692521,0.307479
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,bubble,27.486732,30.524354,18.981723,7.38429246,7.57719668,0.96268032,42.96577909,35.74341044,999.651142,60.543174,0.95,0.05,0.96268,0.03732,0.704435,0.295565
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,bubble,26.879238,30.524354,18.981723,7.48644117,7.66815303,0.96516079,43.03515045,36.09164759,1002.727894,59.620841,0.95,0.05,0.965161,0.034839,0.716886,0.283114
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,bubble,26.271745,30.524354,18.981723,7.58878253,7.7591859,0.96762336,43.10402132,36.45591513,1005.783516,58.706059,0.95,0.05,0.967623,0.032377,0.729911,0.270089
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,bubble,25.664251,30.524354,18.981723,7.69131509,7.85029343,0.97006827,43.17239802,36.83729145,1008.81827,57.798575,0.95,0.05,0.970068,0.029932,0.743548,0.256452
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,bubble,25.056757,30.524354,18.981723,7.79403771,7.94147362,0.97249571,43.24028641,37.23695861,1011.832398,56.898132,0.95,0.05,0.972496,0.027504,0.757838,0.242162
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,dew,24.449263,30.524354,18.981723,7.8969495,8.03272419,0.97490588,43.30769188,37.65621597,1014.826118,56.004464,0.95,0.05,0.974906,0.025094,0.77283,0.22717
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.841769,30.524354,18.981723,8.00004998,8.12404259,0.97729896,43.37461924,38.09649628,1017.799621,55.117297,0.95,0.05,0.977299,0.022701,0.788572,0.211428
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.234275,30.524354,18.981723,8.10333902,8.21542578,0.9796751,43.44107267,38.55938476,1020.75307,54.23635,0.95,0.05,0.979675,0.020325,0.805124,0.194876
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.626781,30.524354,18.981723,8.20681685,8.30687011,0.98203441,43.50705567,39.04664192,1023.686592,53.361331,0.95,0.05,0.982034,0.017966,0.822546,0.177454
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.019287,30.524354,18.981723,8.31048412,8.39837109,0.984377,43.57257086,39.56023116,1026.600275,52.491936,0.95,0.05,0.984377,0.015623,0.84091,0.15909
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,dew,21.411794,30.524354,18.981723,8.41434186,8.48992312,0.98670292,43.63761994,40.10235231,1029.494159,51.627856,0.95,0.05,0.986703,0.013297,0.860295,0.139705
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,dew,20.8043,30.524354,18.981723,8.51839154,8.58151908,0.98901219,43.70220344,40.6754828,1032.368231,50.768769,0.95,0.05,0.989012,0.010988,0.880788,0.119212
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,dew,20.196806,30.524354,18.981723,8.62263499,8.67314987,0.99130478,43.76632055,41.28242882,1035.222411,49.914351,0.95,0.05,0.991305,0.008695,0.90249,0.09751
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,dew,19.589312,30.524354,18.981723,8.72707441,8.76480375,0.99358062,43.82996884,41.9263894,1038.056542,49.064277,0.95,0.05,0.993581,0.006419,0.925516,0.074484
CO2;Methane,250.0,300.705989,77.909632,0.0,1.0,envelope,dew,18.981818,30.524354,18.981723,8.83171228,8.85646546,0.99583953,43.89314393,42.61103754,1040.87037,48.218229,0.95,0.05,0.99584,0.00416,0.949996,0.050004
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.106584,31.10674,19.594611,6.69410517,6.94673761,0.95000067,42.61116686,34.43057928,979.351093,67.051397,0.95,0.05,0.950001,0.049999,0.657493,0.342507
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,bubble,30.500696,31.10674,19.594611,6.79353746,7.03537732,0.95256394,42.6828537,34.70790872,982.531016,66.079731,0.95,0.05,0.952564,0.047436,0.667409,0.332591
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.894808,31.10674,19.594611,6.89318568,7.12411044,0.95510832,42.75401248,34.99665137,985.688579,65.116878,0.95,0.05,0.955108,0.044892,0.677733,0.322267
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.28892,31.10674,19.594611,6.99304612,7.21293461,0.95763409,42.82465097,35.29747137,988.824069,64.162582,0.95,0.05,0.957634,0.042366,0.688489,0.311511
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.683031,31.10674,19.594611,7.09311615,7.30184805,0.96014153,42.89477667,35.61108749,991.937806,63.216603,0.95,0.05,0.960142,0.039858,0.699703,0.300297
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.077143,31.10674,19.594611,7.19339339,7.39084896,0.96263089,42.9643967,35.93827902,995.030096,62.278699,0.95,0.05,0.962631,0.037369,0.711402,0.288598
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,bubble,27.471255,31.10674,19.594611,7.2938757,7.47993552,0.96510242,43.03351788,36.27989261,998.101226,61.348625,0.95,0.05,0.965102,0.034898,0.723617,0.276383
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,bubble,26.865367,31.10674,19.594611,7.3945612,7.56910584,0.96755633,43.10214661,36.63685002,1001.151468,60.426131,0.95,0.05,0.967556,0.032444,0.736381,0.263619
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,bubble,26.259479,31.10674,19.594611,7.49544828,7.65835791,0.96999285,43.17028893,37.01015711,1004.181075,59.510966,0.95,0.05,0.969993,0.030007,0.749729,0.250271
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,bubble,25.653591,31.10674,19.594611,7.59653564,7.7476896,0.97241218,43.23795041,37.40091432,1007.190277,58.602871,0.95,0.05,0.972412,0.027588,0.763701,0.236299
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,dew,25.047703,31.10674,19.594611,7.69782222,7.83709849,0.9748145,43.30513616,37.81032884,1010.179283,57.701582,0.95,0.05,0.974815,0.025185,0.77834,0.22166
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,dew,24.441814,31.10674,19.594611,7.79930733,7.92658185,0.97719997,43.37185074,38.23972895,1013.148275,56.806827,0.95,0.05,0.9772,0.0228,0.793694,0.206306
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.835926,31.10674,19.594611,7.9009906,8.0161365,0.97956874,43.43809811,38.69058102,1016.097406,55.918327,0.95,0.05,0.979569,0.020431,0.809815,0.190185
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.230038,31.10674,19.594611,8.00287201,8.10575867,0.98192092,43.50388152,39.16450979,1019.026798,55.035794,0.95,0.05,0.981921,0.018079,0.826761,0.173239
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.62415,31.10674,19.594611,8.10495189,8.19544374,0.98425659,43.56920346,39.66332265,1021.936531,54.158932,0.95,0.05,0.984257,0.015743,0.844596,0.155404
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.018262,31.10674,19.594611,8.20723095,8.28518605,0.98657582,43.63406547,40.18903919,1024.826643,53.287436,0.95,0.05,0.986576,0.013424,0.863394,0.136606
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,dew,21.412374,31.10674,19.594611,8.30971023,8.37497849,0.98887862,43.69846802,40.74392725,1027.697119,52.420995,0.95,0.05,0.988879,0.011121,0.883235,0.116765
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,dew,20.806486,31.10674,19.594611,8.41239115,8.46481212,0.99116497,43.76241031,41.33054747,1030.54788,51.559295,0.95,0.05,0.991165,0.008835,0.90421,0.09579
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,dew,20.200597,31.10674,19.594611,8.51527538,8.55467551,0.99343477,43.82589003,41.95180876,1033.378778,50.702021,0.95,0.05,0.993435,0.006565,0.926424,0.073576
CO2;Methane,251.0,300.705989,77.909632,0.0,1.0,envelope,dew,19.594709,31.10674,19.594611,8.61836488,8.64455406,0.99568789,43.88890305,42.61103807,1036.189573,49.848867,0.95,0.05,0.995688,0.004312,0.949996,0.050004
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.702278,31.702436,20.222086,6.51265452,6.77074188,0.95000068,42.6111671,34.64689889,974.712851,68.880455,0.95,0.05,0.950001,0.049999,0.665227,0.334773
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.098062,31.702436,20.222086,6.61036893,6.85748568,0.9525532,42.68255335,34.92007399,977.88587,67.900524,0.95,0.05,0.952553,0.047447,0.674995,0.325005
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,bubble,30.493847,31.702436,20.222086,6.70830997,6.94432994,0.95508716,42.75342093,35.20424551,981.03681,66.92945,0.95,0.05,0.955087,0.044913,0.685156,0.314844
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.889632,31.702436,20.222086,6.80647383,7.03127224,0.95760285,42.82377731,35.50003781,984.165949,65.966977,0.95,0.05,0.957603,0.042397,0.695732,0.304268
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.285417,31.702436,20.222086,6.90485778,7.1183107,0.96010052,42.89362965,35.80812557,987.273597,65.012862,0.95,0.05,0.960101,0.039899,0.706749,0.293251
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.681201,31.702436,20.222086,7.00345934,7.20544345,0.96258041,42.96298479,36.12923909,990.360047,64.06686,0.95,0.05,0.96258,0.03742,0.71823,0.28177
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.076986,31.702436,20.222086,7.10227625,7.29266856,0.96504275,43.03184923,36.46417042,993.425579,63.128726,0.95,0.05,0.965043,0.034957,0.730206,0.269794
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,bubble,27.472771,31.702436,20.222086,7.20130649,7.37998402,0.96748777,43.1002291,36.81378038,996.470452,62.19821,0.95,0.05,0.967488,0.032512,0.742707,0.257293
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,bubble,26.868555,31.702436,20.222086,7.3005483,7.46738773,0.96991566,43.16813015,37.17900665,999.49491,61.275058,0.95,0.05,0.969916,0.030084,0.755766,0.244234
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,bubble,26.26434,31.702436,20.222086,7.40000022,7.55487738,0.97232663,43.23555769,37.56087312,1002.499175,60.359014,0.95,0.05,0.972327,0.027673,0.76942,0.23058
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,dew,25.660125,31.702436,20.222086,7.49966102,7.64245047,0.97472083,43.30251657,37.96050078,1005.483445,59.449814,0.95,0.05,0.974721,0.025279,0.78371,0.21629
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,dew,25.05591,31.702436,20.222086,7.59952981,7.73010412,0.97709844,43.36901112,38.37912055,1008.447895,58.547189,0.95,0.05,0.977098,0.022902,0.798678,0.201322
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,dew,24.451694,31.702436,20.222086,7.69960599,7.81783502,0.97945957,43.43504506,38.81808838,1011.39267,57.650861,0.95,0.05,0.97946,0.02054,0.814374,0.185626
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.847479,31.702436,20.222086,7.79988928,7.90563929,0.98180435,43.50062149,39.27890315,1014.317885,56.760547,0.95,0.05,0.981804,0.018196,0.830851,0.169149
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.243264,31.702436,20.222086,7.90037973,7.99351223,0.98413285,43.56574271,39.76322821,1017.223617,55.875957,0.95,0.05,0.984133,0.015867,0.848169,0.151831
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.639049,31.702436,20.222086,8.00107769,8.08144814,0.98644512,43.63041016,40.27291729,1020.109898,54.996793,0.95,0.05,0.986445,0.013555,0.866393,0.133607
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,dew,22.034833,31.702436,20.222086,8.10198386,8.16943997,0.98874118,43.69462426,40.81004608,1022.976715,54.122752,0.95,0.05,0.988741,0.011259,0.885599,0.114401
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,dew,21.430618,31.702436,20.222086,8.20309921,8.25747893,0.99102101,43.75838422,41.37695101,1025.823992,53.253529,0.95,0.05,0.991021,0.008979,0.90587,0.09413
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,dew,20.826403,31.702436,20.222086,8.30442495,8.34555394,0.99328452,43.82168786,41.97627721,1028.651585,52.388822,0.95,0.05,0.993285,0.006715,0.927299,0.072701
CO2;Methane,252.0,300.705989,77.909632,0.0,1.0,envelope,dew,20.222187,31.702436,20.222086,8.40596252,8.43365103,0.99553157,43.8845313,42.6110386,1031.459273,51.528336,0.95,0.05,0.995532,0.004468,0.949996,0.050004
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,bubble,32.311438,32.3116,20.864378,6.33218398,6.59565223,0.95000069,42.61116737,34.85981064,970.023422,70.765622,0.95,0.05,0.950001,0.049999,0.67284,0.32716
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.708967,32.3116,20.864378,6.4281829,6.68051175,0.95254225,42.68224734,35.12872031,973.189636,69.777064,0.95,0.05,0.952542,0.047458,0.682456,0.317544
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,bubble,31.106495,32.3116,20.864378,6.52441872,6.76547809,0.9550656,42.75281777,35.40821765,976.334036,68.797415,0.95,0.05,0.955066,0.044934,0.692449,0.307551
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,bubble,30.504024,32.3116,20.864378,6.62088758,6.85054879,0.95757098,42.82288585,35.69888919,979.456892,67.826417,0.95,0.05,0.957571,0.042429,0.702843,0.297157
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.901553,32.3116,20.864378,6.71758665,6.93572191,0.96005864,42.89245842,36.00136771,982.558502,66.863824,0.95,0.05,0.960059,0.039941,0.713658,0.286342
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,bubble,29.299081,32.3116,20.864378,6.81451333,7.02099548,0.96252882,42.96154206,36.31633711,985.639152,65.909391,0.95,0.05,0.962529,0.037471,0.72492,0.27508
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.69661,32.3116,20.864378,6.91166524,7.10636748,0.96498174,43.03014297,36.64453789,988.69911,64.96287,0.95,0.05,0.964982,0.035018,0.736656,0.263344
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,bubble,28.094139,32.3116,20.864378,7.00904023,7.19183581,0.96741761,43.09826702,36.98677344,991.738629,64.024012,0.95,0.05,0.967418,0.032582,0.748893,0.251107
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,bubble,27.491667,32.3116,20.864378,7.10663641,7.27739826,0.96983662,43.16591968,37.34391737,994.757941,63.092562,0.95,0.05,0.969837,0.030163,0.761663,0.238337
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,bubble,26.889196,32.3116,20.864378,7.20445215,7.36305244,0.97223897,43.23310603,37.71692182,997.757259,62.168265,0.95,0.05,0.972239,0.027761,0.775,0.225
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,dew,26.286725,32.3116,20.864378,7.30248605,7.44879569,0.9746248,43.29983067,38.10682726,1000.736775,61.250857,0.95,0.05,0.974625,0.025375,0.788942,0.211058
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,dew,25.684253,32.3116,20.864378,7.40073703,7.53462505,0.97699427,43.36609771,38.51477387,1003.696655,60.340071,0.95,0.05,0.976994,0.023006,0.803529,0.196471
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,dew,25.081782,32.3116,20.864378,7.49920426,7.62053711,0.9793475,43.43191069,38.94201498,1006.637039,59.435633,0.95,0.05,0.979347,0.020653,0.818805,0.181195
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,dew,24.479311,32.3116,20.864378,7.59788721,7.70652788,0.9816846,43.49727251,39.38993292,1009.558034,58.537265,0.95,0.05,0.981685,0.018315,0.834821,0.165179
CO2;Methane,253.0,300.705989,77.909632,0.0,1.0,envelope,dew,23.876839,32.3116,20.864378,7.69678565,7.79259262,0.98400565,43.56218534,39.86005803,1012.459714,57.644681,0.95,0.05,0.984006,0.015994,0.851631,0.148369
